Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Pressure (KPa),ph
45,39,69,64,,,,
88,28,26,20,,,,
16,28,35,107,,,,
26,45,48,1,,,,
16,33,44,48,,,,
36,28,50,41,,,,
79,32,23,12,,,,
87,41,64,41,,,,
18,9,20,47,,,,
77,18,27,49,,,,
50,17,67,22,,,,
27,3,49,12,,,,
90,7,66,88,,,,
72,36,35,78,,,,
70,38,29,87,,,,
3,12,65,80,,,,
77,29,21,96,,,,
71,31,35,65,,,,
12,29,50,19,,,,
77,36,51,82,,,,
17,15,30,78,,,,
8,8,32,73,,,,
63,1,40,13,,,,
61,34,38,44,,,,
54,31,44,54,,,,
37,25,57,28,,,,
83,31,27,75,,,,
89,32,39,97,,,,
27,45,58,74,,,,
37,11,45,29,,,,
24,33,20,27,,,,
23,43,37,59,,,,
35,24,52,42,,,,
46,33,70,59,,,,
47,29,38,13,,,,
55,17,43,14,,,,
16,41,27,73,,,,
59,44,44,85,,,,
66,13,30,7,,,,
21,42,37,0,,,,
10,36,69,73,,,,
65,34,27,30,,,,
3,28,50,79,,,,
81,18,49,16,,,,
64,5,68,53,,,,
73,17,26,68,,,,
48,2,21,30,,,,
50,16,41,72,,,,
48,4,64,97,,,,
3,36,60,105,,,,
55,28,36,101,,,,
4,41,27,102,,,,
7,6,47,27,,,,
32,4,22,43,,,,
76,14,20,97,,,,
68,21,60,35,,,,
36,10,21,109,,,,
88,6,51,100,,,,
68,7,62,8,,,,
21,17,37,43,,,,
58,14,61,109,,,,
2,11,41,55,,,,
5,34,40,5,,,,
72,6,49,30,,,,
36,14,60,72,,,,
31,11,24,13,,,,
11,19,60,101,,,,
8,28,51,34,,,,
21,30,50,74,,,,
43,5,47,106,,,,
70,7,31,38,,,,
26,9,20,105,,,,
71,45,47,12,,,,
3,11,63,23,,,,
60,19,30,77,,,,
59,39,42,7,,,,
34,1,48,41,,,,
87,15,47,21,,,,
29,15,49,41,,,,
39,27,57,105,,,,
50,24,45,20,,,,
88,20,62,68,,,,
67,26,39,45,,,,
73,14,56,16,,,,
8,2,32,61,,,,
38,19,42,82,,,,
48,27,26,61,,,,
28,4,44,100,,,,
29,0,59,94,,,,
27,18,47,14,,,,
81,28,24,17,,,,
58,24,32,88,,,,
57,0,36,81,,,,
35,21,50,88,,,,
50,45,28,40,,,,
38,25,65,13,,,,
23,6,22,59,,,,
16,9,38,72,,,,
23,41,66,79,,,,
65,5,68,99,,,,
84,27,65,41,,,,
36,29,33,77,,,,
39,9,53,19,,,,
60,0,23,105,,,,
37,36,36,43,,,,
36,16,52,43,,,,
86,30,27,71,,,,
69,2,66,89,,,,
83,42,55,63,,,,
43,3,20,19,,,,
8,23,47,92,,,,
87,20,55,108,,,,
73,45,57,94,,,,
51,42,51,5,,,,
69,3,48,19,,,,
47,17,55,107,,,,
69,33,61,61,,,,
73,11,23,44,,,,
62,45,51,55,,,,
28,44,52,88,,,,
15,12,24,41,,,,
33,7,20,8,,,,
87,18,38,43,,,,
50,14,49,102,,,,
33,16,41,18,,,,
15,0,60,67,,,,
42,9,47,7,,,,
78,26,21,84,,,,
4,31,63,70,,,,
81,27,49,50,,,,
45,21,48,9,,,,
50,28,50,16,,,,
71,44,23,63,,,,
32,13,40,14,,,,
51,36,67,4,,,,
28,1,21,92,,,,
26,42,23,65,,,,
34,0,56,90,,,,
8,35,58,45,,,,
32,26,20,47,,,,
7,41,54,11,,,,
10,35,31,104,,,,
66,14,54,34,,,,
38,14,41,21,,,,
89,38,70,70,,,,
78,3,21,57,,,,
42,39,50,39,,,,
9,9,26,23,,,,
42,10,41,20,,,,
23,40,28,50,,,,
25,42,42,52,,,,
62,43,38,95,,,,
1,25,21,4,,,,
52,28,68,104,,,,
4,0,41,20,,,,
29,6,37,80,,,,
36,25,49,54,,,,
38,0,32,46,,,,
77,9,69,99,,,,
54,35,50,106,,,,
75,27,30,94,,,,
80,5,44,1,,,,
66,28,34,94,,,,
53,26,66,37,,,,
72,44,40,17,,,,
37,6,29,90,,,,
55,4,28,99,,,,
56,45,30,105,,,,
11,33,32,97,,,,
20,32,34,26,,,,
2,34,52,81,,,,
14,20,61,86,,,,
57,30,68,53,,,,
67,4,47,106,,,,
30,1,53,68,,,,
24,18,56,21,,,,
38,24,36,11,,,,
20,18,44,17,,,,
61,17,49,110,,,,
47,45,32,101,,,,
17,6,32,4,,,,
15,8,32,57,,,,
10,36,45,29,,,,
48,21,54,94,,,,
41,18,69,12,,,,
32,5,35,68,,,,
82,8,65,32,,,,
89,20,56,29,,,,
54,28,29,46,,,,
85,44,55,14,,,,
49,31,43,82,,,,
54,30,55,31,,,,
2,11,65,87,,,,
88,44,36,28,,,,
16,4,41,1,,,,
8,4,63,57,,,,
85,25,63,57,,,,
44,39,23,31,,,,
73,34,49,33,,,,
51,32,53,85,,,,
68,19,29,37,,,,
42,11,62,4,,,,
38,41,44,23,,,,
68,39,56,31,,,,
15,9,35,29,,,,
55,26,29,21,,,,
70,38,39,106,,,,
22,45,40,29,,,,
9,33,21,84,,,,
35,34,43,37,,,,
65,37,22,84,,,,
76,16,37,89,,,,
34,45,45,24,,,,
25,10,61,97,,,,
48,0,54,68,,,,
47,8,65,48,,,,
67,8,41,44,,,,
7,4,49,35,,,,
86,26,63,5,,,,
39,12,22,4,,,,
7,32,27,3,,,,
46,45,52,2,,,,
70,3,37,98,,,,
36,26,57,81,,,,
48,34,66,50,,,,
35,29,49,108,,,,
55,29,69,7,,,,
13,9,55,69,,,,
37,5,67,64,,,,
34,7,57,102,,,,
59,12,42,60,,,,
67,0,57,8,,,,
63,7,25,11,,,,
27,18,67,61,,,,
74,19,49,27,,,,
67,17,55,102,,,,
26,24,63,94,,,,
87,31,69,52,,,,
90,36,58,83,,,,
82,26,60,64,,,,
16,2,66,99,,,,
39,26,33,45,,,,
34,30,69,34,,,,
27,2,23,68,,,,
73,32,65,89,,,,
6,28,50,37,,,,
20,5,55,101,,,,
60,42,63,81,,,,
83,13,57,104,,,,
45,37,50,84,,,,
54,16,62,26,,,,
7,36,59,102,,,,
32,18,21,61,,,,
47,30,70,93,,,,
89,42,57,16,,,,
32,43,42,54,,,,
18,15,54,79,,,,
43,19,65,4,,,,
73,34,42,2,,,,
9,36,59,36,,,,
66,44,65,43,,,,
19,37,52,86,,,,
68,18,40,69,,,,
14,22,36,7,,,,
70,38,43,17,,,,
71,41,22,57,,,,
5,43,25,86,,,,
31,45,25,92,,,,
42,26,53,48,,,,
13,16,42,18,,,,
62,5,26,71,,,,
33,21,45,109,,,,
36,26,27,75,,,,
79,35,30,3,,,,
60,34,36,38,,,,
46,3,45,84,,,,
40,2,69,105,,,,
50,24,43,23,,,,
48,43,29,38,,,,
54,4,38,37,,,,
3,6,21,18,,,,
44,4,70,25,,,,
78,45,28,65,,,,
74,35,42,51,,,,
88,42,51,106,,,,
53,2,67,58,,,,
50,29,28,83,,,,
77,26,70,35,,,,
33,17,66,108,,,,
19,33,30,83,,,,
49,45,39,82,,,,
46,36,53,104,,,,
74,28,36,95,,,,
1,1,39,25,,,,
78,6,68,97,,,,
45,29,52,2,,,,
44,8,42,1,,,,
38,21,63,3,,,,
47,29,30,82,,,,
28,23,37,19,,,,
45,17,55,41,,,,
3,14,33,38,,,,
42,25,26,24,,,,
28,5,54,19,,,,
89,37,38,24,,,,
80,32,45,45,,,,
85,14,28,7,,,,
69,43,28,16,,,,
18,10,21,2,,,,
4,20,28,79,,,,
39,27,31,32,,,,
28,3,28,88,,,,
57,32,41,53,,,,
59,42,31,42,,,,
29,32,62,88,,,,
83,36,48,20,,,,
44,35,53,70,,,,
42,43,60,88,,,,
61,31,68,96,,,,
38,36,47,104,,,,
76,9,58,9,,,,
31,0,61,99,,,,
15,27,40,53,,,,
37,31,50,11,,,,
54,22,27,61,,,,
37,41,31,28,,,,
47,32,34,79,,,,
55,0,24,89,,,,
88,37,35,86,,,,
12,16,25,48,,,,
84,3,36,69,,,,
13,27,53,76,,,,
31,19,45,64,,,,
52,33,26,45,,,,
11,15,35,41,,,,
20,10,58,106,,,,
66,34,40,62,,,,
4,20,29,14,,,,
8,20,21,31,,,,
18,38,49,70,,,,
88,4,37,11,,,,
26,36,54,71,,,,
18,14,35,50,,,,
53,34,58,25,,,,
39,23,43,92,,,,
35,9,37,3,,,,
12,38,36,61,,,,
23,31,27,5,,,,
76,2,39,92,,,,
40,18,55,21,,,,
57,30,50,100,,,,
64,19,31,20,,,,
68,12,30,96,,,,
43,25,29,59,,,,
50,0,68,19,,,,
13,0,47,71,,,,
53,42,55,43,,,,
52,17,57,64,,,,
16,26,36,88,,,,
74,32,20,72,,,,
74,19,48,0,,,,
32,28,58,5,,,,
27,15,55,76,,,,
31,13,36,72,,,,
6,39,23,109,,,,
71,15,56,20,,,,
38,23,60,74,,,,
82,21,61,101,,,,
19,14,63,18,,,,
29,40,53,103,,,,
63,31,39,27,,,,
79,27,37,14,,,,
61,10,28,103,,,,
1,17,30,90,,,,
45,42,26,79,,,,
72,35,51,7,,,,
22,44,27,62,,,,
58,41,31,43,,,,
14,7,60,10,,,,
52,36,68,69,,,,
28,26,70,38,,,,
42,20,24,7,,,,
42,38,66,22,,,,
82,19,52,40,,,,
83,2,49,51,,,,
55,38,61,53,,,,
18,25,51,36,,,,
14,18,24,3,,,,
14,31,35,54,,,,
23,42,47,27,,,,
17,7,58,1,,,,
35,16,36,11,,,,
49,20,68,93,,,,
29,14,48,25,,,,
28,9,61,50,,,,
66,3,69,69,,,,
87,18,22,64,,,,
40,32,21,15,,,,
21,18,40,103,,,,
36,9,39,2,,,,
32,21,52,9,,,,
35,21,21,12,,,,
42,33,56,5,,,,
65,28,57,90,,,,
52,42,40,83,,,,
56,4,65,31,,,,
69,14,60,101,,,,
76,16,40,19,,,,
34,32,54,72,,,,
23,15,31,16,,,,
11,10,57,74,,,,
24,23,28,98,,,,
29,2,64,97,,,,
69,28,48,78,,,,
31,31,55,40,,,,
35,45,58,97,,,,
87,40,38,20,,,,
65,0,58,101,,,,
74,26,27,0,,,,
70,30,70,8,,,,
67,11,46,105,,,,
29,8,28,68,,,,
70,11,52,57,,,,
7,1,63,40,,,,
54,35,63,6,,,,
74,11,45,11,,,,
88,30,47,6,,,,
58,13,27,67,,,,
49,18,44,34,,,,
43,35,28,105,,,,
1,18,32,71,,,,
4,1,28,20,,,,
39,35,46,108,,,,
87,7,68,89,,,,
64,19,35,74,,,,
68,43,33,56,,,,
64,13,52,98,,,,
77,22,35,85,,,,
30,33,62,97,,,,
11,21,38,75,,,,
12,25,20,44,,,,
73,42,64,96,,,,
7,41,61,94,,,,
51,41,45,69,,,,
75,4,65,4,,,,
86,45,54,78,,,,
4,2,33,75,,,,
59,8,34,40,,,,
30,7,21,59,,,,
82,9,48,42,,,,
53,2,57,47,,,,
18,14,68,20,,,,
86,37,60,37,,,,
69,42,54,91,,,,
43,8,38,2,,,,
73,39,54,62,,,,
22,29,53,25,,,,
87,29,69,110,,,,
28,3,70,60,,,,
18,21,39,81,,,,
71,7,61,88,,,,
22,1,30,74,,,,
66,24,31,85,,,,
59,17,61,85,,,,
14,44,51,41,,,,
73,7,42,68,,,,
76,10,33,14,,,,
7,22,53,46,,,,
60,31,68,7,,,,
77,34,59,99,,,,
41,36,39,81,,,,
53,6,63,30,,,,
2,21,32,36,,,,
86,36,54,88,,,,
24,1,40,73,,,,
20,18,43,68,,,,
21,44,25,39,,,,
1,26,45,109,,,,
86,26,48,20,,,,
27,40,62,109,,,,
74,30,48,15,,,,
76,6,70,46,,,,
17,38,20,64,,,,
1,39,47,91,,,,
36,21,38,109,,,,
68,45,61,49,,,,
19,27,44,102,,,,
57,0,33,34,,,,
79,19,39,70,,,,
41,14,44,24,,,,
15,36,65,30,,,,
63,26,44,25,,,,
76,6,49,55,,,,
62,8,22,62,,,,
69,3,22,98,,,,
25,5,25,100,,,,
14,24,51,30,,,,
68,19,61,21,,,,
56,7,21,45,,,,
56,21,57,19,,,,
7,17,20,66,,,,
20,36,26,101,,,,
2,32,38,3,,,,
3,16,63,1,,,,
61,12,25,13,,,,
14,8,50,1,,,,
51,26,54,10,,,,
34,32,38,51,,,,
62,1,64,15,,,,
32,33,45,50,,,,
75,11,21,85,,,,
52,41,33,61,,,,
45,17,70,22,,,,
12,2,69,4,,,,
51,27,55,40,,,,
27,35,59,25,,,,
70,24,23,34,,,,
63,1,22,90,,,,
66,2,61,10,,,,
67,21,41,103,,,,
15,35,68,110,,,,
13,17,40,22,,,,
62,1,65,43,,,,
15,34,22,84,,,,
2,40,42,46,,,,
80,44,66,67,,,,
69,12,64,76,,,,
3,5,28,31,,,,
20,0,47,78,,,,
30,10,27,51,,,,
19,33,55,51,,,,
40,20,50,22,,,,
9,9,59,73,,,,
87,0,27,22,,,,
66,36,34,42,,,,
10,34,37,74,,,,
70,27,53,8,,,,
50,15,59,3,,,,
8,11,31,68,,,,
45,17,32,27,,,,
81,12,31,107,,,,
79,7,47,75,,,,
39,24,29,80,,,,
48,25,23,45,,,,
82,14,39,82,,,,
43,29,20,76,,,,
13,35,50,86,,,,
26,43,52,46,,,,
74,17,46,78,,,,
68,28,34,73,,,,
18,6,22,54,,,,
7,1,39,52,,,,
17,44,28,5,,,,
5,19,58,106,,,,
26,12,46,52,,,,
68,23,24,51,,,,
62,31,55,14,,,,
73,10,55,10,,,,
36,13,22,61,,,,
71,22,50,4,,,,
88,7,55,13,,,,
8,31,34,37,,,,
17,40,34,76,,,,
1,9,46,18,,,,
40,22,21,15,,,,
24,29,33,43,,,,
12,3,67,74,,,,
52,38,21,90,,,,
48,39,52,99,,,,
9,17,34,28,,,,
73,31,66,32,,,,
31,25,29,103,,,,
46,19,39,51,,,,
78,35,70,44,,,,
72,35,61,104,,,,
82,9,68,80,,,,
40,41,66,97,,,,
52,20,54,55,,,,
21,42,32,35,,,,
57,28,42,41,,,,
18,45,56,64,,,,
63,43,35,39,,,,
25,41,65,7,,,,
57,3,39,46,,,,
82,42,48,70,,,,
71,10,68,56,,,,
90,6,55,44,,,,
64,10,38,81,,,,
39,3,42,97,,,,
79,3,40,51,,,,
44,43,49,67,,,,
45,2,47,11,,,,
55,40,30,94,,,,
40,3,67,60,,,,
13,4,22,96,,,,
84,32,24,86,,,,
74,45,44,73,,,,
89,31,28,108,,,,
7,19,64,23,,,,
10,40,68,60,,,,
13,12,66,105,,,,
12,6,47,50,,,,
88,11,62,30,,,,
61,24,33,56,,,,
6,39,60,1,,,,
84,24,26,20,,,,
6,29,53,108,,,,
48,37,53,96,,,,
72,20,33,77,,,,
72,22,53,59,,,,
28,9,69,2,,,,
8,27,65,93,,,,
87,14,69,0,,,,
43,15,40,51,,,,
89,27,64,104,,,,
69,1,70,95,,,,
48,14,41,87,,,,
32,21,34,53,,,,
10,30,26,33,,,,
5,43,61,73,,,,
85,22,68,54,,,,
31,38,41,35,,,,
37,0,26,76,,,,
57,0,57,36,,,,
23,20,63,30,,,,
17,30,47,75,,,,
49,34,24,44,,,,
33,44,40,14,,,,
85,0,37,109,,,,
50,27,49,13,,,,
30,19,30,24,,,,
65,24,31,40,,,,
69,16,29,104,,,,
87,4,62,63,,,,
19,4,42,3,,,,
32,6,58,88,,,,
11,39,25,54,,,,
48,42,39,73,,,,
83,33,38,67,,,,
24,28,35,91,,,,
40,30,49,15,,,,
22,18,60,26,,,,
88,2,41,40,,,,
79,25,60,104,,,,
59,38,54,85,,,,
43,7,51,64,,,,
9,8,69,78,,,,
63,3,66,3,,,,
17,5,39,61,,,,
33,17,57,87,,,,
16,2,36,37,,,,
85,37,41,8,,,,
35,24,59,64,,,,
3,32,65,99,,,,
71,40,32,100,,,,
73,20,45,78,,,,
65,21,47,32,,,,
84,6,60,79,,,,
48,45,57,16,,,,
78,43,25,19,,,,
83,22,61,48,,,,
5,39,22,66,,,,
84,0,38,42,,,,
70,34,58,82,,,,
28,1,31,77,,,,
42,26,54,61,,,,
80,8,57,55,,,,
86,19,50,109,,,,
74,24,35,99,,,,
50,14,20,0,,,,
55,6,70,66,,,,
82,34,62,82,,,,
26,40,44,97,,,,
52,33,31,92,,,,
19,0,35,14,,,,
4,8,64,20,,,,
78,41,28,64,,,,
26,15,30,60,,,,
80,38,64,24,,,,
90,44,22,21,,,,
77,13,37,102,,,,
76,24,32,99,,,,
35,3,68,40,,,,
71,18,32,48,,,,
74,36,42,63,,,,
78,34,35,81,,,,
63,9,62,35,,,,
28,34,55,100,,,,
21,33,53,69,,,,
66,36,57,108,,,,
58,35,58,46,,,,
86,18,33,46,,,,
40,32,29,6,,,,
65,14,28,67,,,,
45,14,43,0,,,,
46,27,50,103,,,,
48,33,63,51,,,,
21,40,25,100,,,,
3,7,53,71,,,,
42,12,65,64,,,,
36,22,23,21,,,,
60,31,32,48,,,,
89,37,61,75,,,,
84,27,68,72,,,,
16,27,57,16,,,,
28,16,58,47,,,,
39,30,27,63,,,,
57,3,34,56,,,,
29,42,22,37,,,,
43,34,66,106,,,,
5,16,32,46,,,,
55,45,57,22,,,,
15,37,63,30,,,,
13,21,20,17,,,,
22,35,35,11,,,,
12,26,55,58,,,,
41,27,34,82,,,,
86,19,69,97,,,,
37,40,28,98,,,,
52,31,60,68,,,,
16,21,24,68,,,,
63,44,37,53,,,,
7,29,29,106,,,,
14,24,37,58,,,,
83,6,22,1,,,,
70,27,32,15,,,,
22,18,26,102,,,,
54,12,29,100,,,,
43,17,57,66,,,,
81,2,65,51,,,,
58,19,45,34,,,,
30,10,26,79,,,,
63,43,32,53,,,,
84,45,68,87,,,,
4,41,58,11,,,,
28,8,42,45,,,,
82,40,70,54,,,,
13,27,50,67,,,,
35,28,53,92,,,,
56,9,32,33,,,,
73,42,68,6,,,,
38,18,64,94,,,,
20,23,33,63,,,,
62,32,27,52,,,,
59,10,69,101,,,,
16,4,68,86,,,,
47,32,52,25,,,,
87,0,22,6,,,,
44,6,27,26,,,,
41,28,42,88,,,,
65,11,63,46,,,,
17,34,66,38,,,,
6,9,64,23,,,,
27,27,49,96,,,,
2,39,40,41,,,,
71,19,50,64,,,,
14,41,38,89,,,,
85,28,56,22,,,,
73,8,28,79,,,,
23,21,69,58,,,,
1,26,69,5,,,,
74,42,40,94,,,,
45,33,40,77,,,,
77,29,40,99,,,,
37,33,34,99,,,,
52,22,24,106,,,,
49,4,60,85,,,,
79,10,44,90,,,,
74,42,24,12,,,,
58,5,29,11,,,,
76,39,26,6,,,,
57,31,52,38,,,,
46,8,31,70,,,,
68,43,62,56,,,,
85,0,58,60,,,,
12,0,46,84,,,,
39,14,44,13,,,,
83,2,55,69,,,,
18,23,26,22,,,,
59,14,56,107,,,,
12,16,23,8,,,,
11,37,61,33,,,,
34,2,48,71,,,,
84,11,69,47,,,,
53,17,40,61,,,,
10,19,50,84,,,,
20,15,70,18,,,,
18,11,28,82,,,,
34,22,50,50,,,,
88,4,24,62,,,,
56,13,30,63,,,,
1,10,56,88,,,,
16,2,36,3,,,,
24,37,55,38,,,,
81,34,32,86,,,,
44,41,22,36,,,,
67,21,25,103,,,,
77,33,59,81,,,,
31,27,29,38,,,,
18,36,63,42,,,,
54,9,38,55,,,,
61,34,69,28,,,,
63,26,63,25,,,,
42,11,41,108,,,,
28,36,46,82,,,,
30,5,62,64,,,,
76,13,34,27,,,,
30,19,65,18,,,,
25,19,61,44,,,,
64,13,63,29,,,,
21,12,49,83,,,,
43,25,65,74,,,,
52,28,25,88,,,,
68,43,32,52,,,,
68,16,41,13,,,,
35,45,35,73,,,,
70,15,66,74,,,,
19,36,64,17,,,,
32,28,55,54,,,,
50,5,53,95,,,,
44,12,62,64,,,,
27,23,51,89,,,,
48,16,45,77,,,,
76,14,67,83,,,,
89,2,35,68,,,,
45,27,35,17,,,,
57,25,34,77,,,,
77,6,63,11,,,,
14,25,26,94,,,,
27,21,38,60,,,,
28,21,36,50,,,,
16,14,31,90,,,,
75,8,61,57,,,,
41,1,57,65,,,,
59,17,25,83,,,,
43,19,21,83,,,,
2,23,32,86,,,,
81,22,59,40,,,,
58,31,45,94,,,,
44,43,63,27,,,,
2,6,32,12,,,,
10,5,38,94,,,,
52,6,43,106,,,,
72,44,60,41,,,,
11,27,30,42,,,,
70,2,31,104,,,,
59,26,55,17,,,,
51,32,61,54,,,,
57,28,41,105,,,,
55,32,64,48,,,,
46,15,54,23,,,,
5,45,27,50,,,,
41,42,55,0,,,,
3,40,46,107,,,,
46,43,24,49,,,,
25,38,27,44,,,,
71,0,31,44,,,,
54,2,57,59,,,,
3,32,38,87,,,,
11,35,41,15,,,,
43,30,70,94,,,,
33,17,25,13,,,,
51,24,68,36,,,,
87,3,32,39,,,,
55,3,47,84,,,,
77,37,43,70,,,,
68,4,48,2,,,,
18,21,56,77,,,,
18,8,28,47,,,,
79,36,70,98,,,,
60,6,65,32,,,,
87,2,27,84,,,,
48,13,56,29,,,,
28,3,33,107,,,,
78,29,36,55,,,,
90,6,46,58,,,,
62,41,27,19,,,,
70,36,42,95,,,,
43,31,25,82,,,,
21,24,48,31,,,,
54,35,28,79,,,,
7,2,49,13,,,,
14,45,68,40,,,,
18,43,21,79,,,,
24,44,24,55,,,,
20,5,66,5,,,,
85,43,64,24,,,,
2,42,61,65,,,,
7,19,59,26,,,,
72,25,51,5,,,,
32,13,61,33,,,,
83,14,25,62,,,,
22,0,70,104,,,,
1,22,21,84,,,,
1,5,54,45,,,,
72,4,24,81,,,,
53,10,42,83,,,,
45,35,22,23,,,,
12,6,55,8,,,,
86,5,30,62,,,,
46,20,36,70,,,,
7,32,63,46,,,,
30,15,20,57,,,,
74,31,67,58,,,,
20,25,53,33,,,,
11,17,55,1,,,,
56,30,30,37,,,,
44,41,70,92,,,,
10,6,25,60,,,,
58,30,37,33,,,,
35,3,68,62,,,,
31,32,67,33,,,,
8,42,42,98,,,,
89,14,33,69,,,,
37,26,24,99,,,,
16,42,54,51,,,,
56,15,70,2,,,,
71,33,22,106,,,,
41,19,59,81,,,,
90,17,64,60,,,,
70,29,33,51,,,,
8,29,27,99,,,,
59,35,49,79,,,,
51,42,43,6,,,,
79,10,24,103,,,,
24,35,20,57,,,,
89,43,30,18,,,,
56,0,22,63,,,,
34,7,52,70,,,,
59,26,60,33,,,,
59,25,35,24,,,,
7,32,33,85,,,,
39,26,61,35,,,,
60,5,50,109,,,,
79,44,38,0,,,,
44,9,34,28,,,,
36,11,26,4,,,,
48,34,69,103,,,,
74,26,64,110,,,,
86,15,55,71,,,,
36,31,66,92,,,,
19,24,57,18,,,,
35,36,25,36,,,,
58,14,63,84,,,,
90,5,45,87,,,,
10,40,34,25,,,,
52,41,53,35,,,,
39,7,23,44,,,,
55,40,22,50,,,,
73,42,37,101,,,,
35,21,39,81,,,,
4,8,61,41,,,,
43,17,50,78,,,,
59,30,62,61,,,,
56,11,37,61,,,,
11,44,28,11,,,,
29,2,32,96,,,,
8,12,25,15,,,,
86,28,45,60,,,,
10,5,42,108,,,,
8,40,48,90,,,,
27,44,58,30,,,,
25,45,26,53,,,,
72,20,23,65,,,,
18,40,61,24,,,,
38,23,61,64,,,,
54,30,61,36,,,,
30,16,28,18,,,,
18,17,25,34,,,,
37,16,43,24,,,,
72,24,20,82,,,,
29,7,51,71,,,,
30,30,46,49,,,,
15,21,54,81,,,,
22,43,39,35,,,,
23,32,33,71,,,,
4,22,49,2,,,,
12,1,27,11,,,,
3,24,21,27,,,,
34,37,62,30,,,,
55,40,46,109,,,,
12,14,39,61,,,,
12,33,56,66,,,,
27,14,35,30,,,,
65,16,30,31,,,,
63,32,55,76,,,,
69,15,38,83,,,,
55,38,68,80,,,,
89,37,47,41,,,,
78,43,45,60,,,,
38,5,61,42,,,,
55,16,60,4,,,,
31,41,33,96,,,,
30,34,28,61,,,,
79,24,20,89,,,,
50,36,20,98,,,,
59,23,56,83,,,,
16,43,26,62,,,,
30,38,20,51,,,,
25,32,27,46,,,,
58,37,20,73,,,,
33,36,20,105,,,,
38,12,65,110,,,,
50,28,50,19,,,,
79,13,25,20,,,,
16,25,47,65,,,,
66,21,34,55,,,,
24,27,50,55,,,,
9,0,60,80,,,,
39,12,57,55,,,,
62,42,39,19,,,,
37,1,38,6,,,,
18,39,30,14,,,,
24,2,42,13,,,,
34,21,23,50,,,,
28,34,22,1,,,,
4,18,34,31,,,,
90,43,37,6,,,,
81,19,59,23,,,,
80,8,39,14,,,,
9,26,70,58,,,,
8,36,48,36,,,,
47,30,33,3,,,,
29,31,59,13,,,,
24,40,45,64,,,,
62,24,26,15,,,,
42,10,23,85,,,,
63,11,26,22,,,,
72,11,24,52,,,,
9,5,46,7,,,,
67,39,41,4,,,,
5,13,33,82,,,,
79,11,60,39,,,,
88,3,42,99,,,,
21,32,30,92,,,,
22,14,36,9,,,,
56,40,21,15,,,,
72,21,62,101,,,,
32,30,37,53,,,,
77,12,48,83,,,,
35,25,68,25,,,,
83,19,31,10,,,,
69,11,37,59,,,,
83,32,68,59,,,,
85,34,45,76,,,,
88,24,29,9,,,,
6,8,26,38,,,,
61,14,20,39,,,,
41,1,30,102,,,,
39,40,44,22,,,,
66,21,38,79,,,,
70,16,38,23,,,,
26,1,26,20,,,,
79,11,47,73,,,,
51,33,60,54,,,,
15,21,31,46,,,,
35,23,54,57,,,,
37,11,64,48,,,,
80,5,51,106,,,,
13,8,36,88,,,,
68,43,29,107,,,,
87,43,59,7,,,,
85,13,51,58,,,,
24,33,54,108,,,,
58,15,54,96,,,,
77,26,32,30,,,,
20,28,60,110,,,,
72,13,37,100,,,,
35,3,58,58,,,,
87,6,52,63,,,,
44,22,38,2,,,,
33,27,66,42,,,,
6,15,45,30,,,,
75,32,58,103,,,,
88,9,56,16,,,,
83,23,36,5,,,,
40,43,56,7,,,,
72,35,50,50,,,,
90,44,64,50,,,,
22,33,27,46,,,,
28,6,52,19,,,,
21,31,48,82,,,,
70,18,61,97,,,,
68,11,36,67,,,,
45,29,50,68,,,,
21,28,54,102,,,,
8,22,52,46,,,,
3,6,52,68,,,,
43,9,61,18,,,,
87,9,51,47,,,,
65,16,43,67,,,,
79,42,38,28,,,,
78,29,42,72,,,,
39,16,60,1,,,,
28,43,43,50,,,,
5,23,23,85,,,,
76,27,60,28,,,,
81,4,48,16,,,,
45,39,47,61,,,,
42,26,50,1,,,,
75,41,66,94,,,,
67,9,47,51,,,,
61,5,28,5,,,,
66,34,53,68,,,,
51,35,54,51,,,,
24,23,50,109,,,,
33,35,25,56,,,,
88,38,62,96,,,,
1,13,32,62,,,,
27,7,27,20,,,,
15,2,46,110,,,,
17,3,48,37,,,,
59,45,35,86,,,,
86,19,61,91,,,,
38,37,38,18,,,,
58,17,57,32,,,,
83,19,23,62,,,,
1,38,26,95,,,,
45,43,21,36,,,,
11,41,53,73,,,,
23,39,33,59,,,,
85,10,67,78,,,,
48,23,63,16,,,,
27,12,46,8,,,,
78,1,51,7,,,,
71,36,36,49,,,,
84,24,61,72,,,,
27,0,28,24,,,,
47,29,33,91,,,,
15,10,22,105,,,,
1,14,27,1,,,,
63,35,49,60,,,,
50,41,30,89,,,,
38,41,26,9,,,,
39,39,57,19,,,,
36,3,21,72,,,,
86,4,64,1,,,,
38,6,51,55,,,,
22,12,44,52,,,,
80,29,44,82,,,,
37,41,57,59,,,,
23,43,26,54,,,,
15,0,32,75,,,,
12,12,53,87,,,,
7,20,69,6,,,,
48,33,60,69,,,,
33,29,69,11,,,,
17,12,37,108,,,,
18,40,61,91,,,,
29,40,47,97,,,,
72,3,35,102,,,,
46,18,52,31,,,,
3,29,43,72,,,,
68,37,67,71,,,,
70,2,20,69,,,,
16,12,22,70,,,,
47,9,68,21,,,,
67,4,55,55,,,,
14,31,56,29,,,,
87,27,54,21,,,,
56,11,66,71,,,,
32,31,21,37,,,,
